,name,address,city,rating,description,link,lon,lat
448,Hôtel Le Bristol,"44 Cours Jean Jaurès, Avignon",Avignon,8.1,"Idéalement situé à l’intérieur des remparts du centre d’Avignon, l’Hôtel Le Bristol vous propose des chambres climatisées, un bar, une connexion Wi-Fi gratuite et un salon commun. Lire plus…",https://www.booking.com/hotel/fr/hotel-bristol-avignon.fr.html?,,
449,Best Western Hôtel Le Paradou Avignon Sud.,"85 Avenue Clément Ader - Zone de l'aéroport, Avignon",Avignon,7.9,"Situé dans un parc à Avignon Sud-Montfavet, le Best Western Hôtel Le Paradou Avignon Sud. propose une connexion Wi-Fi gratuite disponible dans l'ensemble de l'établissement. Lire plus…",https://www.booking.com/hotel/fr/paradouavignon.fr.html?,,
450,Hôtel Les Corps Saints,"17, Rue Agricol Perdiguier, Avignon",Avignon,8.3,"L'Hôtel Les Corps Saints est situé en face de la place Agricol Perdiguier dans le centre-ville historique d'Avignon, à 80 mètres de la place des Corps-Saints et à 5 minutes à pied de la gare. Lire plus…",https://www.booking.com/hotel/fr/splendid-avignon.fr.html?,,
451,Régina Boutique Hotel,"6, Rue de la République, Avignon",Avignon,8.9,"Le Régina Boutique Hotel est situé dans la rue principale d'Avignon, à seulement 5 minutes à pied du Palais des Papes. Lire plus…",https://www.booking.com/hotel/fr/hotelreginaavignon.fr.html?,4.805693713967193,43.94818945
452,Hôtel Central,"31/33 Rue De La République, Avignon",Avignon,8.2,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite. Un jardin et un bar sont disponibles sur place. Lire plus…",https://www.booking.com/hotel/fr/central-avignon.fr.html?,,
453,Hôtel Danieli,"17 Rue de la République, Avignon",Avignon,7.6,"Le Danieli se situe au cœur de la vieille ville d'Avignon, à 400 mètres du palais des Papes et à 10 minutes à pied du pont d'Avignon. Lire plus…",https://www.booking.com/hotel/fr/hoteldanieli.fr.html?,,
454,Hotel Restaurant la Ferme,"110 Chemin Des Bois - Ile De La Barthelasse, Avignon",Avignon,8.5,"Situé sur l'île de la Barthelasse, l'Hotel Restaurant la Ferme dispose d'une piscine extérieure ainsi que de 22 chambres climatisées et entièrement équipées. Lire plus…",https://www.booking.com/hotel/fr/logis-de-france-la-ferme.fr.html?,,
455,Le Magnan,"63 Rue du Portail Magnanen, Avignon",Avignon,8.6,"Situé dans un cadre verdoyant au sein des anciens remparts de la ville, Le Magnan propose une connexion Wi-Fi gratuite. Il se trouve à 10 minutes à pied du Palais des Papes. Lire plus…",https://www.booking.com/hotel/fr/hotellemagnan.fr.html?,,
456,Hotel d'Angleterre,"29 boulevard Raspail, Avignon",Avignon,7.5,"Situé dans le centre-ville d'Avignon, l'Hôtel d'Angleterre dispose d'une connexion Wi-Fi gratuite et d'une réception ouverte 24h/24. La gare d'Avignon-Centre est accessible en 10 minutes à pied. Lire plus…",https://www.booking.com/hotel/fr/d-angleterre-avignon.fr.html?,,
457,City Résidence Avignon (5 Epi),"5 Impasse de l'Epi, Avignon",Avignon,7.2,"Située à 10 minutes à pied du centre historique d'Avignon, la Résidence 5 Epi propose une connexion Wi-Fi gratuite dans les parties communes. Lire plus…",https://www.booking.com/hotel/fr/residence-5-epi.fr.html?,,
458,Hotel Mignon,"12, Rue Joseph Vernet, Avignon",Avignon,7.5,"Situé dans l'enceinte des anciens remparts, au coeur du centre-ville d'Avignon, l'Hotel Mignon est un hôtel de caractère qui vous accueille dans un bâtiment datant du XIVe siècle. Lire plus…",https://www.booking.com/hotel/fr/mignon.fr.html?,,
459,Les petits poissons,"5 Avenue de la Croix Rouge, Avignon",Avignon,8.9,"Situé à Avignon, l'établissement Les petits poissons propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat, ainsi qu'un salon commun et un jardin. Lire plus…",https://www.booking.com/hotel/fr/les-petits-poissons.fr.html?,4.8291478,43.9323346
460,Hôtel Le Saint-Geniès,"Chemin de Saint-Geniès, Uzès",Uzes,  9,"Cet hôtel à la gestion familiale est situé au cœur d'un jardin, dans un quartier résidentiel paisible à 1,5 km du centre historique d'Uzès. Lire plus…",https://www.booking.com/hotel/fr/le-saint-genies.fr.html?,,
461,UZES APPART HOTEL Résidence Le Mas des Oliviers,"1 rue des Cèdres, Uzès",Uzes,7.7,"Décoré dans un style provençal, l'UZES APPART HOTEL Résidence Le Mas des Oliviers est situé à 500 mètres du centre d'Uzès et à 1 km de la cathédrale de la ville. Lire plus…",https://www.booking.com/hotel/fr/le-mas-des-oliviers-ulv.fr.html?,,
462,Le Clos d'Uzès - B&B,"24 avenue louis Alteirac , Uzès",Uzes,9.3,"Situé à Uzès, à 32 km d'Avignon, l'établissement Le Clos d'Uzès - B&B offre une vue sur sa piscine extérieure et propose un parking privé payant sur place. Lire plus…",https://www.booking.com/hotel/fr/le-clos-d-39-uzes.fr.html?,,
463,"La Maison Comte, Uzès","19 le Portalet, Uzès",Uzes,8.8,"Situé à Uzès, l'établissement La Maison Comte, Uzès dispose d'un restaurant, d'un bar, d'un jardin et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Lire plus…",https://www.booking.com/hotel/fr/la-maison-comte-uzes.fr.html?,,
464,Boutique Hôtel Entraigues,"4 place de l'Evêché, Rue de la Calade, Uzès",Uzes,8.9,"Doté d’une piscine extérieure, le Boutique Hôtel Entraigues vous accueille à Uzès, dans le Languedoc-Roussillon, à 32 km d’Avignon. Il possède une terrasse bien exposée et offre une vue sur la ville. Lire plus…",https://www.booking.com/hotel/fr/entraigues-uzes2.fr.html?,,
465,Uzès Townhouse with Loggia & Views,"Meinertz/ 19 rue Saint Roman, Uzès",Uzes,  9,"Situé à Uzès, l'Uzès Townhouse with Loggia & Views propose un hébergement avec terrasse et connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/uzes-townhouse-with-loggia-amp-views.fr.html?,,
466,La Villa Léa,"10,rue léa Jonquet, Uzès",Uzes,9.2,"Dotée d’une piscine extérieure et d’une terrasse bien exposée, La Villa Léa propose des hébergements à Uzès, en Occitanie. Elle possède également un parc aquatique et un bar-restaurant. Lire plus…",https://www.booking.com/hotel/fr/la-villa-lea.fr.html?,,
467,RESIDENCE LE MAS DES OLIVIERS appartement 3 mn a pied du centre d'uzes avec parking et une piscine,"1 rue des cedres, Uzès",Uzes,  9,"Situé à Uzès, dans le Languedoc-Roussillon, RESIDENCE LE MAS DES L'OLIVIERS appartement 3 mn a pied du centre d'uzes avec parking et une piscine dispose d'un balcon et offre une vue sur la ville. Lire plus…",https://www.booking.com/hotel/fr/mas-des-oliviers-uzes.fr.html?,,
468,Les Olives,"chemin de la Lavande, Uzès",Uzes,7.8,"Situé à Uzès, à 50 km d'Arles, l'établissement Les Olives propose une piscine extérieure et une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/les-olives.fr.html?,,
469,MAISON 2 APPTS et 1 CHAMBRE - CONCIERGERIE DE L'UZEGE,"4, Rue grande Bourgade, Uzès",Uzes,9.1,"La MAISON 2 APPTS et 1 CHAMBRE - CONCIERGERIE DE L'UZEGE est située à Uzès, en Occitanie. Vous bénéficierez d’une connexion Wi-Fi gratuite. Tous les logements sont dotés de la climatisation. Lire plus…",https://www.booking.com/hotel/fr/intendance-maison-conciergerie-de-l-39-uzege.fr.html?,,
470,Le mas des Lilas,"Impasse de la Lavande, Uzès",Uzes,8.2,"Situé à Uzès, à 49 km d'Orange, l’établissement Le mas des Lilas met à votre disposition une piscine extérieure et une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/le-mas-des-lilas-uzes.fr.html?,,
471,Les Terrasses,"2 rue Saint-Théodorit, Uzès",Uzes,9.7,"Situé à Uzès, à 43 km de Vallon-Pont-d'Arc, l'établissement Les Terrasses dispose d'une piscine extérieure et d'une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/terrasses-uzes.fr.html?,,
472,Les Gîtes de Cayenne - Gîte Olivia,"3 impasse des perdrix, Uzès",Uzes,8.5,"Doté d’une piscine privée et d’une terrasse, l’hébergement Les Gîtes de Cayenne - Gîte Olivia est situé à Uzès, à 31 km d’Alès. Vous pourrez profiter d’une vue sur la piscine. Lire plus…",https://www.booking.com/hotel/fr/les-gites-de-cayenne-gite-olivia.fr.html?,,
473,Le mazet d'Uzès,"Impasse de la Lavande, Uzès",Uzes,7.3,"Doté d'un jardin, d'une piscine extérieure et d'une vue sur la piscine, l'établissement Le mazet d'Uzès est situé à Uzès. Cet hébergement climatisé se trouve à 48 km d'Orange. Lire plus…",https://www.booking.com/hotel/fr/le-mazet-d-39-uzes.fr.html?,,
474,Résidence La Bastide d'Uzes,"756 b Chemin de l'Escalette, Uzès",Uzes,8.9,"Située à Uzès, la Résidence La Bastide d'Uzes dispose d'une piscine extérieure ouverte en saison, d'un barbecue et d'une terrasse. Lire plus…",https://www.booking.com/hotel/fr/756-b-chemin-de-l-39-escalette.fr.html?,,
475,Le Genet,"11 impasses des tourterelles, Uzès",Uzes,  9,"Situé à Uzès, l'établissement Le Genet propose un hébergement avec une piscine privée, un balcon et une vue sur le jardin. Offrant une vue sur la piscine, elle se trouve à 31 km d'Alès. Lire plus…",https://www.booking.com/hotel/fr/le-genet-uzes.fr.html?,,
476,Maison de charme Uzès,"54 bis rue Sigalon, Uzès",Uzes,9.2,"Située à Uzès, la Maison de charme Uzès dispose d'un jardin et d'une terrasse. L’hébergement climatisé est installé à 43 km de Vallon-Pont-d'Arc. Lire plus…",https://www.booking.com/hotel/fr/maison-de-charme-uzes.fr.html?,,
477,Maison des Bouvreuils,"2, rue des Bouvreuils, Uzès",Uzes,  9,"Installée à Uzès, la Maison des Bouvreuils bénéficie d’une piscine extérieure, d’un jardin et d’une vue sur la piscine. Cet hébergement se trouve à 43 km de Vallon-Pont-d’Arc. Lire plus…",https://www.booking.com/hotel/fr/maison-des-bouvreuils.fr.html?,,
478,Appartement avec Piscine privée dans Résidence pour 6 personnes,"Ancienne Brasserie - Appt 20 Rue St Firmin, Uzès",Uzes,8.6,"Situé à Uzès, l'Appartement avec Piscine privée dans Résidence pour 6 personnes propose un hébergement avec une piscine privée, une terrasse et une vue sur la piscine. Arles se trouve à 48 km. Lire plus…",https://www.booking.com/hotel/fr/maison-avec-piscine-dans-residence-6-personnes.fr.html?,,
479,Mas d orient,"Chemin du pas du loup 365, Uzès",Uzes,9.8,"Situé à Uzès, le Mas d orient propose un bar, un salon commun et une terrasse. Lire plus…",https://www.booking.com/hotel/fr/mas-d-orient-uzes.fr.html?,,
480,B&B Hôtel Nîmes Centre Arènes,"83, rue de la République, Nîmes",Nimes,7.4,"Situé à Nîmes, à 950 mètres des arènes, le B&B Hôtel Nîmes Centre Arènes propose une connexion Wi-Fi gratuite. Les chambres climatisées disposent d’une télévision à écran plat. Lire plus…",https://www.booking.com/hotel/fr/b-amp-b-nimes-centre-ville.fr.html?,,
481,"HÔTEL B&B Ville Active, parking sécurisé gratuit","152 Rue Claude Nicolas Ledoux, Nîmes",Nimes,7.5,"L’HÔTEL B&B Ville Active, parking sécurisé gratuit vous accueille à Nîmes, à proximité de la sortie 25 de l’autoroute A9 et à 2 km du centre commercial Cap Costières. Lire plus…",https://www.booking.com/hotel/fr/b-amp-b-nimes-villes-active.fr.html?,,
482,hotelF1 Nîmes Ouest,"Chemin de l'Hostellerie Ville active, centre hôtelier, Nîmes",Nimes,6.5,"L'hotelF1 Nîmes Ouest est situé à Nîmes, à 44 km de Montpellier et à 40 km d'Avignon. Toutes les chambres donnent accès à une salle de bains commune. Lire plus…",https://www.booking.com/hotel/fr/hotelf1-nimes-ouest.fr.html?,,
483,Campanile Nîmes Centre Mas-Carbonnel,"45 Rue San-Lucar, Zac Du Mas-Carbonnel, Nîmes",Nimes,  7,"Doté d'une connexion Wi-Fi gratuite, le Campanile Nîmes Centre Mas-Carbonnel est un hôtel 3 étoiles proposant des hébergements à Nîmes, à moins de 20 minutes de marche de la gare, de la Maison Carrée...Lire plus…",https://www.booking.com/hotel/fr/campanile-nimes-centre-mas-carbonnel.fr.html?,,
484,Logis NIMOTEL Hôtel Cosy,"152 Rue Claude Nicolas Ledoux, Nîmes",Nimes,7.4,"Installé dans un parc boisé de 1,5 hectare, le Logis NIMOTEL Hôtel Cosy vous accueille à 1 km de l’autoroute A9 et à 10 minutes en voiture du centre-ville de Nîmes. Lire plus…",https://www.booking.com/hotel/fr/nimotel.fr.html?,,
485,ibis Nîmes Ouest - A9,"268, Rue de l'Hostellerie / Parc Hotelier Ville Active, Nîmes",Nimes,7.9,"Situé à côté de la sortie 25 sur l’autoroute A9, l’ibis Nîmes Ouest - A9 se trouve à 4 km du centre-ville de Nîmes et à 12 km de l’aéroport de Nîmes. Lire plus…",https://www.booking.com/hotel/fr/ibis-na-r-mes-ouest.fr.html?,,
486,ibis budget Nimes Centre Gare,"2 Avenue de la Mediterranée  - Accès parking : 2 avenue du Général Leclerc - , Nîmes",Nimes,8.1,"Situé à seulement 50 mètres de la gare de Nîmes, l'ibis Budget Nîmes Centre Gare vous propose une réception ouverte 24h/24, une bagagerie et une connexion Wi-Fi gratuite dans l'ensemble de...Lire plus…",https://www.booking.com/hotel/fr/ibis-budget-nimes-centre-gare.fr.html?,,
487,Appart'City Nimes,"364, allée de l’Amérique Latine, Nîmes",Nimes,7.2,"L’Appart'City Nîmes est situé à Nîmes, à 500 mètres du centre sportif et parc des expositions Le Parnasse, ainsi qu’à 20 minutes à pied des arènes de Nîmes et de la gare TGV. Lire plus…",https://www.booking.com/hotel/fr/appart-city-nimes.fr.html?,,
488,Royal Hôtel,"1 place d'Assas, Nîmes",Nimes,8.2,"Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. Lire plus…",https://www.booking.com/hotel/fr/royal.fr.html?,,
489,Best Western Marquis de la Baume,"21, rue Nationale, Nîmes",Nimes,  8,"Situé dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650...Lire plus…",https://www.booking.com/hotel/fr/ha-tel-la-baume.fr.html?,,
490,Novotel Atria Nimes Centre,"5 boulevard de Prague, Nîmes",Nimes,  8,"Le Novotel Atria Nîmes Centre vous accueille dans le centre-ville de Nîmes, à quelques minutes de la gare, des célèbres arènes romaines et de la place principale. Lire plus…",https://www.booking.com/hotel/fr/atria-nimes-centre.fr.html?,,
491,Hotel Concorde,"3 Rue Des Chapeliers, Nîmes",Nimes,  7,"Situé dans une rue piétonne du centre de Nîmes, l'Hôtel Concorde vous propose des chambres sobres dotées d'une connexion Wi-Fi gratuite. Les arènes antiques de Nîmes se trouvent à 200 mètres. Lire plus…",https://www.booking.com/hotel/fr/concorde-nimes.fr.html?,,
492,Vertigo Hotel Gare Centre Nîmes,"31 Rue de la Servie, Nîmes",Nimes,8.6,"Situé à Nîmes, à 1,7 km du parc des expositions, le Vertigo Hotel Gare Centre Nîmes propose des hébergements climatisés et un bar. Il possède une cuisine commune et une terrasse. Lire plus…",https://www.booking.com/hotel/fr/vertigo-nimes-nimes.fr.html?,,
493,ibis Styles Nimes Gare Centre,"19 Allée Boissy d'Anglas - accès parking : 2 avenue du Général Leclerc , Nîmes",Nimes,8.4,"Situé en face de la gare de Nîmes, cet hôtel propose des chambres abordables dotées d'une connexion Wi-Fi gratuite et de la télévision par satellite. Lire plus…",https://www.booking.com/hotel/fr/ibis-styles-nimes-centre-gare.fr.html?,,
494,Les villas du triangle - chambres d'hôtes,"58 Rue de l'Abrivado, Nîmes",Nimes,9.2,"Offrant une vue sur le jardin, l'établissement Les villas du triangle - chambres d'hôtes est situé à Nîmes, à 3,9 km du parc des expositions. Lire plus…",https://www.booking.com/hotel/fr/les-villas-du-triangle-chambres-d-39-hotes.fr.html?,4.3912121,43.8409751
495,Auberge de Jeunesse HI Nîmes,"Chemin de l'Auberge de la Jeunesse, 257, Nîmes",Nimes,8.1,"Située à Nîmes, à 3,7 km du parc des expositions, l'Auberge de Jeunesse HI Nîmes propose un bar, un parking privé gratuit, un salon commun et un jardin. Lire plus…",https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-nimes.fr.html?,,
496,Appart'City Confort Nimes Arenes,"1 Boulevard De Bruxelles, Nîmes",Nimes,8.8,"L'Appart'City Confort Nîmes Arenes est situé dans le centre historique de Nîmes, à 1 minute à pied des arènes, à 300 mètres de la gare et à proximité d'un parking public souterrain. Lire plus…",https://www.booking.com/hotel/fr/appart-39-city-nimes.fr.html?,4.3625266,43.833997
497,Odalys City Nîmes Le Cheval Blanc,"1 Place des Arènes, Nîmes",Nimes,8.1,"L'Odalys City Nîmes Le Cheval Blanc est situé dans le cœur historique de Nîmes, en face des arènes romaines et à 5 minutes à pied de la gare ferroviaire. Lire plus…",https://www.booking.com/hotel/fr/le-cheval-blanc.fr.html?,,
